id,id_farmacia,id_cliente,fecha,id_producto,cantidad
273,25,753,2026-01-17,43,2
274,15,593,2026-01-19,331,3
274,15,593,2026-01-19,163,2
274,15,593,2026-01-19,192,3
275,4,1764,2026-01-14,107,3
275,4,1764,2026-01-14,385,5
275,4,1764,2026-01-14,31,3
275,4,1764,2026-01-14,133,5
275,4,1764,2026-01-14,85,4
276,7,2666,2026-01-11,233,3
276,7,2666,2026-01-11,114,2
276,7,2666,2026-01-11,327,3
276,7,2666,2026-01-11,68,5
276,7,2666,2026-01-11,89,5
277,22,1593,2026-01-20,63,2
278,22,2437,2026-01-14,312,1
278,22,2437,2026-01-14,264,5
278,22,2437,2026-01-14,16,2
278,22,2437,2026-01-14,388,5
278,22,2437,2026-01-14,4,4
279,11,98,2026-01-13,48,5
279,11,98,2026-01-13,307,3
279,11,98,2026-01-13,302,2
279,11,98,2026-01-13,115,5
280,26,230,2026-01-18,164,3
280,26,230,2026-01-18,73,4
281,25,310,2026-01-20,171,1
281,25,310,2026-01-20,89,3
282,24,1040,2026-01-12,205,1
282,24,1040,2026-01-12,161,2
282,24,1040,2026-01-12,394,3
282,24,1040,2026-01-12,201,3
282,24,1040,2026-01-12,212,5
283,22,833,2026-01-16,185,3
283,22,833,2026-01-16,223,4
283,22,833,2026-01-16,365,4
284,20,1227,2026-01-10,29,4
284,20,1227,2026-01-10,372,1
284,20,1227,2026-01-10,238,4
284,20,1227,2026-01-10,31,5
285,19,538,2026-01-17,355,3
285,19,538,2026-01-17,349,5
285,19,538,2026-01-17,90,1
285,19,538,2026-01-17,345,4
285,19,538,2026-01-17,308,3
286,22,2864,2026-01-20,244,5
286,22,2864,2026-01-20,173,2
286,22,2864,2026-01-20,131,2
286,22,2864,2026-01-20,64,5
286,22,2864,2026-01-20,179,3
287,14,118,2026-01-15,349,1
287,14,118,2026-01-15,1,1
287,14,118,2026-01-15,304,3
287,14,118,2026-01-15,53,3
288,16,1942,2026-01-19,1,4
288,16,1942,2026-01-19,151,4
288,16,1942,2026-01-19,307,5
288,16,1942,2026-01-19,357,2
289,3,1655,2026-01-20,26,2
290,14,598,2026-01-15,146,2
290,14,598,2026-01-15,377,1
291,11,1731,2026-01-18,83,1
291,11,1731,2026-01-18,22,3
292,13,603,2026-01-10,64,1
292,13,603,2026-01-10,133,2
293,3,2733,2026-01-18,288,2
293,3,2733,2026-01-18,253,3
293,3,2733,2026-01-18,178,4
293,3,2733,2026-01-18,5,5
293,3,2733,2026-01-18,160,1
294,1,2637,2026-01-19,85,4
295,29,157,2026-01-18,266,1
295,29,157,2026-01-18,338,5
295,29,157,2026-01-18,228,4
295,29,157,2026-01-18,43,2
295,29,157,2026-01-18,206,2
296,14,686,2026-01-12,79,1
296,14,686,2026-01-12,330,2
296,14,686,2026-01-12,64,1
296,14,686,2026-01-12,156,2
297,20,854,2026-01-19,84,2
298,18,76,2026-01-19,219,5
299,13,2339,2026-01-14,11,4
300,27,1175,2026-01-20,17,2
300,27,1175,2026-01-20,82,2
300,27,1175,2026-01-20,278,1
300,27,1175,2026-01-20,21,2
300,27,1175,2026-01-20,90,2
301,5,873,2026-01-17,343,3
301,5,873,2026-01-17,207,3
301,5,873,2026-01-17,52,5
301,5,873,2026-01-17,308,2
302,20,2781,2026-01-13,136,4
302,20,2781,2026-01-13,56,5
302,20,2781,2026-01-13,354,1
302,20,2781,2026-01-13,335,3
303,18,1852,2026-01-17,72,1
303,18,1852,2026-01-17,205,3
303,18,1852,2026-01-17,98,1
304,29,1352,2026-01-15,321,3
304,29,1352,2026-01-15,254,1
305,8,2,2026-01-15,128,4
306,7,1052,2026-01-11,101,2
306,7,1052,2026-01-11,197,4
306,7,1052,2026-01-11,111,3
306,7,1052,2026-01-11,272,3
307,8,2943,2026-01-17,262,4
307,8,2943,2026-01-17,202,5
307,8,2943,2026-01-17,200,2
308,17,2046,2026-01-19,171,3
308,17,2046,2026-01-19,73,3
309,10,1713,2026-01-13,291,3
310,7,1703,2026-01-14,97,3
310,7,1703,2026-01-14,324,5
310,7,1703,2026-01-14,362,2
311,9,200,2026-01-17,290,3
311,9,200,2026-01-17,270,2
312,16,754,2026-01-15,162,1
312,16,754,2026-01-15,158,1
312,16,754,2026-01-15,215,2
312,16,754,2026-01-15,100,2
313,18,2652,2026-01-11,300,4
313,18,2652,2026-01-11,341,1
313,18,2652,2026-01-11,126,5
313,18,2652,2026-01-11,161,5
314,16,1163,2026-01-14,367,4
314,16,1163,2026-01-14,71,2
314,16,1163,2026-01-14,230,2
314,16,1163,2026-01-14,213,2
315,2,975,2026-01-14,358,5
315,2,975,2026-01-14,397,1
316,10,2068,2026-01-20,197,5
316,10,2068,2026-01-20,62,1
316,10,2068,2026-01-20,97,3
317,21,2976,2026-01-14,235,3
317,21,2976,2026-01-14,183,1
317,21,2976,2026-01-14,280,4
317,21,2976,2026-01-14,282,1
318,11,2476,2026-01-10,50,4
318,11,2476,2026-01-10,317,1
318,11,2476,2026-01-10,215,1
318,11,2476,2026-01-10,111,1
319,16,718,2026-01-10,178,5
319,16,718,2026-01-10,97,4
320,21,248,2026-01-16,387,4
321,30,2842,2026-01-13,42,4
321,30,2842,2026-01-13,149,2
321,30,2842,2026-01-13,194,5
322,5,1894,2026-01-14,325,5
322,5,1894,2026-01-14,206,1
322,5,1894,2026-01-14,100,2
322,5,1894,2026-01-14,181,5
323,6,1754,2026-01-14,141,2
323,6,1754,2026-01-14,187,5
323,6,1754,2026-01-14,18,1
324,26,286,2026-01-13,104,2
324,26,286,2026-01-13,259,1
324,26,286,2026-01-13,334,3
325,16,945,2026-01-13,221,3
325,16,945,2026-01-13,177,5
325,16,945,2026-01-13,101,2
325,16,945,2026-01-13,260,3
325,16,945,2026-01-13,248,5
326,14,162,2026-01-12,87,3
327,30,385,2026-01-15,367,4
327,30,385,2026-01-15,393,5
328,28,758,2026-01-10,132,2
328,28,758,2026-01-10,297,2
329,18,405,2026-01-14,12,3
329,18,405,2026-01-14,184,5
329,18,405,2026-01-14,18,2
329,18,405,2026-01-14,138,4
329,18,405,2026-01-14,142,5
330,19,2148,2026-01-19,302,3
331,16,373,2026-01-13,176,4
331,16,373,2026-01-13,63,2
331,16,373,2026-01-13,17,2
332,13,2025,2026-01-16,372,2
332,13,2025,2026-01-16,28,1
333,28,285,2026-01-14,264,5
333,28,285,2026-01-14,296,3
333,28,285,2026-01-14,68,5
334,11,909,2026-01-15,345,2
334,11,909,2026-01-15,19,4
334,11,909,2026-01-15,246,4
334,11,909,2026-01-15,141,2
335,1,1864,2026-01-16,339,4
336,6,350,2026-01-12,14,1
336,6,350,2026-01-12,391,5
336,6,350,2026-01-12,119,3
336,6,350,2026-01-12,201,3
336,6,350,2026-01-12,125,3
337,24,594,2026-01-16,283,3
337,24,594,2026-01-16,356,5
337,24,594,2026-01-16,93,5
337,24,594,2026-01-16,14,5
338,17,691,2026-01-15,151,4
338,17,691,2026-01-15,185,5
338,17,691,2026-01-15,9,5
338,17,691,2026-01-15,296,2
338,17,691,2026-01-15,59,3
339,9,1729,2026-01-19,360,5
339,9,1729,2026-01-19,194,3
340,28,1783,2026-01-18,249,5
341,23,1048,2026-01-14,97,4
341,23,1048,2026-01-14,56,3
341,23,1048,2026-01-14,280,2
341,23,1048,2026-01-14,397,3
342,3,972,2026-01-19,245,2
342,3,972,2026-01-19,88,5
343,14,575,2026-01-12,79,3
343,14,575,2026-01-12,26,4
343,14,575,2026-01-12,237,4
343,14,575,2026-01-12,51,3
343,14,575,2026-01-12,10,1
344,23,1656,2026-01-14,333,1
344,23,1656,2026-01-14,331,4
344,23,1656,2026-01-14,318,2
344,23,1656,2026-01-14,268,3
345,21,681,2026-01-15,323,4
345,21,681,2026-01-15,26,4
345,21,681,2026-01-15,340,2
346,25,1410,2026-01-15,342,4
347,1,2319,2026-01-15,348,3
348,4,408,2026-01-17,306,3
348,4,408,2026-01-17,79,1
348,4,408,2026-01-17,135,1
349,3,2367,2026-01-14,254,3
349,3,2367,2026-01-14,381,5
349,3,2367,2026-01-14,236,5
349,3,2367,2026-01-14,118,1
350,19,1301,2026-01-20,237,5
350,19,1301,2026-01-20,311,4
351,24,2893,2026-01-11,63,2
351,24,2893,2026-01-11,322,4
351,24,2893,2026-01-11,69,2
351,24,2893,2026-01-11,245,5
351,24,2893,2026-01-11,168,3
352,17,706,2026-01-11,298,4
352,17,706,2026-01-11,54,4
353,3,795,2026-01-19,281,1
354,15,1714,2026-01-19,15,5
354,15,1714,2026-01-19,230,3
354,15,1714,2026-01-19,147,3
355,29,748,2026-01-13,8,3
356,5,758,2026-01-17,138,5
356,5,758,2026-01-17,326,5
356,5,758,2026-01-17,358,5
356,5,758,2026-01-17,234,3
357,24,1033,2026-01-16,147,1
357,24,1033,2026-01-16,244,1
357,24,1033,2026-01-16,200,3
357,24,1033,2026-01-16,231,5
358,5,2454,2026-01-18,93,2
358,5,2454,2026-01-18,356,3
358,5,2454,2026-01-18,37,2
358,5,2454,2026-01-18,13,5
358,5,2454,2026-01-18,338,3
359,1,1483,2026-01-10,286,3
360,10,949,2026-01-13,11,5
360,10,949,2026-01-13,123,3
360,10,949,2026-01-13,144,2
360,10,949,2026-01-13,252,4
360,10,949,2026-01-13,167,5
361,7,2990,2026-01-18,238,4
361,7,2990,2026-01-18,53,4
361,7,2990,2026-01-18,160,1
361,7,2990,2026-01-18,75,3
362,9,1730,2026-01-10,121,5
362,9,1730,2026-01-10,160,4
362,9,1730,2026-01-10,73,3
362,9,1730,2026-01-10,259,1
363,15,172,2026-01-15,314,2
363,15,172,2026-01-15,255,4
363,15,172,2026-01-15,29,1
363,15,172,2026-01-15,198,3
363,15,172,2026-01-15,105,2
364,23,1178,2026-01-20,153,4
364,23,1178,2026-01-20,313,3
364,23,1178,2026-01-20,144,5
364,23,1178,2026-01-20,176,1
365,2,1481,2026-01-10,29,5
365,2,1481,2026-01-10,236,1
365,2,1481,2026-01-10,318,1
365,2,1481,2026-01-10,52,2
366,15,2859,2026-01-17,45,1
366,15,2859,2026-01-17,170,5
367,29,2747,2026-01-16,385,4
367,29,2747,2026-01-16,167,5
367,29,2747,2026-01-16,47,4
367,29,2747,2026-01-16,261,1
368,30,1514,2026-01-18,110,4
368,30,1514,2026-01-18,239,2
368,30,1514,2026-01-18,155,1
368,30,1514,2026-01-18,79,2
369,2,2588,2026-01-17,128,2
369,2,2588,2026-01-17,373,5
370,7,1625,2026-01-16,246,1
370,7,1625,2026-01-16,23,5
370,7,1625,2026-01-16,200,3
371,15,183,2026-01-12,73,1
371,15,183,2026-01-12,26,2
371,15,183,2026-01-12,365,5
371,15,183,2026-01-12,312,1
372,26,1291,2026-01-18,336,2
372,26,1291,2026-01-18,211,1
372,26,1291,2026-01-18,109,3
372,26,1291,2026-01-18,275,2
372,26,1291,2026-01-18,133,2
373,12,2111,2026-01-13,239,5
373,12,2111,2026-01-13,253,4
373,12,2111,2026-01-13,102,1
373,12,2111,2026-01-13,29,4
374,27,530,2026-01-15,57,2
375,20,989,2026-01-10,136,2
375,20,989,2026-01-10,203,3
375,20,989,2026-01-10,262,4
375,20,989,2026-01-10,335,3
375,20,989,2026-01-10,105,1
376,25,2660,2026-01-20,263,3
377,15,1902,2026-01-13,165,2
377,15,1902,2026-01-13,274,3
378,5,2591,2026-01-15,74,3
379,27,1323,2026-01-17,219,3
379,27,1323,2026-01-17,166,4
379,27,1323,2026-01-17,127,2
379,27,1323,2026-01-17,147,5
379,27,1323,2026-01-17,124,1
380,26,2202,2026-01-18,305,2
381,29,2125,2026-01-17,55,2
381,29,2125,2026-01-17,282,5
381,29,2125,2026-01-17,131,2
382,21,2959,2026-01-11,148,4
382,21,2959,2026-01-11,7,4
383,20,2931,2026-01-13,8,3
383,20,2931,2026-01-13,318,1
383,20,2931,2026-01-13,147,4
383,20,2931,2026-01-13,173,2
384,1,399,2026-01-14,239,1
384,1,399,2026-01-14,22,2
385,21,2290,2026-01-13,360,2
386,20,68,2026-01-16,148,4
386,20,68,2026-01-16,324,3
387,24,2464,2026-01-20,65,4
387,24,2464,2026-01-20,124,1
387,24,2464,2026-01-20,67,1
387,24,2464,2026-01-20,385,1
388,23,47,2026-01-19,227,2
388,23,47,2026-01-19,8,2
389,27,1952,2026-01-15,22,1
389,27,1952,2026-01-15,68,2
389,27,1952,2026-01-15,357,4
390,18,1622,2026-01-14,334,1
390,18,1622,2026-01-14,282,5
390,18,1622,2026-01-14,336,2
390,18,1622,2026-01-14,251,1
390,18,1622,2026-01-14,335,1
391,28,2765,2026-01-20,228,2
391,28,2765,2026-01-20,355,2
392,11,575,2026-01-16,160,1
392,11,575,2026-01-16,182,5
392,11,575,2026-01-16,270,4
392,11,575,2026-01-16,121,2
393,23,1331,2026-01-17,380,2
393,23,1331,2026-01-17,18,3
394,20,388,2026-01-16,229,1
394,20,388,2026-01-16,301,5
394,20,388,2026-01-16,315,1
395,24,1767,2026-01-16,40,2
396,6,1145,2026-01-10,275,3
396,6,1145,2026-01-10,192,1
397,17,522,2026-01-14,331,1
397,17,522,2026-01-14,311,4
398,11,1426,2026-01-18,370,3
398,11,1426,2026-01-18,174,1
398,11,1426,2026-01-18,157,2
398,11,1426,2026-01-18,85,1
399,9,394,2026-01-13,191,3
399,9,394,2026-01-13,384,5
399,9,394,2026-01-13,329,5
400,2,2939,2026-01-16,336,2
401,23,2030,2026-01-11,20,5
401,23,2030,2026-01-11,261,2
401,23,2030,2026-01-11,177,4
402,15,1680,2026-01-20,20,4
402,15,1680,2026-01-20,65,4
402,15,1680,2026-01-20,183,4
402,15,1680,2026-01-20,29,3
402,15,1680,2026-01-20,17,1
403,13,1171,2026-01-16,232,5
403,13,1171,2026-01-16,212,3
403,13,1171,2026-01-16,321,5
403,13,1171,2026-01-16,216,4
404,4,494,2026-01-10,231,5
404,4,494,2026-01-10,323,5
404,4,494,2026-01-10,242,1
404,4,494,2026-01-10,343,4
405,29,228,2026-01-17,350,1
406,9,89,2026-01-20,38,3
407,2,1751,2026-01-14,160,4
408,24,2505,2026-01-17,250,3
408,24,2505,2026-01-17,375,5
408,24,2505,2026-01-17,319,1
408,24,2505,2026-01-17,301,2
408,24,2505,2026-01-17,322,1
409,28,1535,2026-01-14,150,3
409,28,1535,2026-01-14,45,1
409,28,1535,2026-01-14,356,2
409,28,1535,2026-01-14,107,1
409,28,1535,2026-01-14,62,3
410,16,2907,2026-01-18,307,3
411,17,1931,2026-01-17,117,2
411,17,1931,2026-01-17,294,5
411,17,1931,2026-01-17,354,2
411,17,1931,2026-01-17,329,4
411,17,1931,2026-01-17,380,4
412,23,2953,2026-01-11,289,3
412,23,2953,2026-01-11,307,2
412,23,2953,2026-01-11,221,5
412,23,2953,2026-01-11,282,4
412,23,2953,2026-01-11,70,3
413,14,758,2026-01-20,225,2
413,14,758,2026-01-20,298,3
413,14,758,2026-01-20,341,2
413,14,758,2026-01-20,92,5
413,14,758,2026-01-20,134,2
414,12,844,2026-01-18,173,1
414,12,844,2026-01-18,111,4
415,2,1742,2026-01-11,49,1
416,15,2210,2026-01-15,236,1
417,23,374,2026-01-11,353,2
417,23,374,2026-01-11,12,5
417,23,374,2026-01-11,231,1
418,3,679,2026-01-13,259,3
418,3,679,2026-01-13,176,3
419,14,2162,2026-01-19,17,4
419,14,2162,2026-01-19,10,5
419,14,2162,2026-01-19,312,5
419,14,2162,2026-01-19,6,4
419,14,2162,2026-01-19,329,5
420,9,543,2026-01-16,263,2
421,13,750,2026-01-18,170,4
421,13,750,2026-01-18,398,3
422,23,1053,2026-01-17,375,1
422,23,1053,2026-01-17,82,4
422,23,1053,2026-01-17,121,5
422,23,1053,2026-01-17,333,5
422,23,1053,2026-01-17,19,3
423,24,1067,2026-01-20,376,5
423,24,1067,2026-01-20,232,5
424,6,671,2026-01-16,6,2
424,6,671,2026-01-16,339,4
424,6,671,2026-01-16,350,2
424,6,671,2026-01-16,247,3
424,6,671,2026-01-16,219,4
425,15,1895,2026-01-18,193,2
425,15,1895,2026-01-18,350,3
425,15,1895,2026-01-18,394,3
425,15,1895,2026-01-18,397,1
426,29,2423,2026-01-19,395,3
426,29,2423,2026-01-19,191,2
426,29,2423,2026-01-19,382,3
426,29,2423,2026-01-19,115,1
426,29,2423,2026-01-19,234,2
427,13,15,2026-01-13,251,2
427,13,15,2026-01-13,383,2
428,3,818,2026-01-17,272,1
428,3,818,2026-01-17,210,4
428,3,818,2026-01-17,226,2
428,3,818,2026-01-17,93,1
429,6,1258,2026-01-11,58,2
429,6,1258,2026-01-11,374,2
429,6,1258,2026-01-11,387,2
430,20,1144,2026-01-10,264,5
430,20,1144,2026-01-10,24,2
430,20,1144,2026-01-10,206,4
430,20,1144,2026-01-10,145,4
430,20,1144,2026-01-10,226,5
431,20,607,2026-01-14,173,2
431,20,607,2026-01-14,310,3
431,20,607,2026-01-14,314,1
431,20,607,2026-01-14,26,3
431,20,607,2026-01-14,68,2
432,18,2795,2026-01-16,229,3
432,18,2795,2026-01-16,44,4
432,18,2795,2026-01-16,335,5
432,18,2795,2026-01-16,37,5
433,7,721,2026-01-19,242,2
433,7,721,2026-01-19,313,2
434,15,91,2026-01-12,12,4
435,30,1600,2026-01-12,1,5
436,21,2958,2026-01-17,80,5
436,21,2958,2026-01-17,323,2
436,21,2958,2026-01-17,342,1
436,21,2958,2026-01-17,247,3
437,26,643,2026-01-12,19,5
438,7,1278,2026-01-11,325,4
438,7,1278,2026-01-11,292,2
439,17,2165,2026-01-14,213,2
439,17,2165,2026-01-14,27,1
439,17,2165,2026-01-14,257,3
440,2,2185,2026-01-14,336,1
440,2,2185,2026-01-14,34,5
440,2,2185,2026-01-14,266,2
440,2,2185,2026-01-14,313,3
440,2,2185,2026-01-14,249,3
441,30,1054,2026-01-14,89,5
441,30,1054,2026-01-14,257,2
441,30,1054,2026-01-14,195,4
441,30,1054,2026-01-14,101,5
442,10,2249,2026-01-11,72,3
442,10,2249,2026-01-11,119,4
442,10,2249,2026-01-11,310,5
442,10,2249,2026-01-11,241,1
443,1,620,2026-01-20,123,3
443,1,620,2026-01-20,262,3
443,1,620,2026-01-20,253,5
444,28,2969,2026-01-14,55,4
444,28,2969,2026-01-14,270,2
444,28,2969,2026-01-14,351,5
444,28,2969,2026-01-14,195,5
444,28,2969,2026-01-14,72,4
445,20,772,2026-01-16,57,2
446,17,2296,2026-01-18,335,1
446,17,2296,2026-01-18,206,2
446,17,2296,2026-01-18,64,5
446,17,2296,2026-01-18,269,2
447,25,915,2026-01-14,43,4
448,13,2218,2026-01-15,116,1
448,13,2218,2026-01-15,169,1
449,27,1876,2026-01-19,121,2
449,27,1876,2026-01-19,329,5
450,18,2514,2026-01-19,103,4
450,18,2514,2026-01-19,155,2
450,18,2514,2026-01-19,329,5
450,18,2514,2026-01-19,112,1
451,8,1263,2026-01-20,223,3
452,20,345,2026-01-14,285,2
452,20,345,2026-01-14,232,4
452,20,345,2026-01-14,119,1
452,20,345,2026-01-14,120,1
453,16,1744,2026-01-14,131,2
453,16,1744,2026-01-14,88,5
453,16,1744,2026-01-14,393,4
453,16,1744,2026-01-14,232,2
454,11,606,2026-01-11,106,2
454,11,606,2026-01-11,126,4
454,11,606,2026-01-11,263,2
454,11,606,2026-01-11,159,3
455,11,1953,2026-01-17,135,4
455,11,1953,2026-01-17,300,3
455,11,1953,2026-01-17,270,1
456,6,1399,2026-01-18,86,4
456,6,1399,2026-01-18,352,4
456,6,1399,2026-01-18,92,3
456,6,1399,2026-01-18,306,4
456,6,1399,2026-01-18,205,3
457,4,984,2026-01-13,256,4
457,4,984,2026-01-13,289,1
457,4,984,2026-01-13,220,2
457,4,984,2026-01-13,169,5
457,4,984,2026-01-13,94,4
458,4,2859,2026-01-12,132,1
459,6,2751,2026-01-14,67,2
460,7,429,2026-01-11,322,1
460,7,429,2026-01-11,46,4
460,7,429,2026-01-11,42,3
461,24,476,2026-01-12,270,5
461,24,476,2026-01-12,153,5
462,26,1738,2026-01-15,33,5
462,26,1738,2026-01-15,282,1
462,26,1738,2026-01-15,71,5
463,23,569,2026-01-16,132,4
463,23,569,2026-01-16,150,2
464,27,2688,2026-01-10,176,2
465,5,2916,2026-01-10,19,3
465,5,2916,2026-01-10,280,1
465,5,2916,2026-01-10,1,2
466,27,781,2026-01-13,376,5
466,27,781,2026-01-13,279,5
466,27,781,2026-01-13,343,3
467,6,1800,2026-01-18,368,1
467,6,1800,2026-01-18,218,4
467,6,1800,2026-01-18,248,4
467,6,1800,2026-01-18,368,5
467,6,1800,2026-01-18,277,2
468,22,560,2026-01-11,234,1
469,28,80,2026-01-19,97,1
469,28,80,2026-01-19,244,4
469,28,80,2026-01-19,124,2
469,28,80,2026-01-19,17,2
470,2,1527,2026-01-13,238,4
470,2,1527,2026-01-13,341,1
471,30,782,2026-01-15,381,1
472,30,1310,2026-01-19,197,2
472,30,1310,2026-01-19,286,1
472,30,1310,2026-01-19,150,2
472,30,1310,2026-01-19,87,1
472,30,1310,2026-01-19,319,2
473,27,2041,2026-01-13,330,4
473,27,2041,2026-01-13,382,1
473,27,2041,2026-01-13,309,3
473,27,2041,2026-01-13,378,1
474,28,2637,2026-01-12,47,3
474,28,2637,2026-01-12,138,4
474,28,2637,2026-01-12,280,2
475,19,2593,2026-01-14,390,3
475,19,2593,2026-01-14,141,2
476,6,758,2026-01-14,109,1
477,20,2122,2026-01-10,393,2
477,20,2122,2026-01-10,174,5
477,20,2122,2026-01-10,357,3
477,20,2122,2026-01-10,201,4
477,20,2122,2026-01-10,238,1
478,10,2655,2026-01-10,336,3
478,10,2655,2026-01-10,343,2
478,10,2655,2026-01-10,86,3
478,10,2655,2026-01-10,215,2
478,10,2655,2026-01-10,41,3
479,29,2455,2026-01-18,7,2
479,29,2455,2026-01-18,194,3
480,29,1600,2026-01-18,234,2
481,17,1469,2026-01-11,342,1
481,17,1469,2026-01-11,314,3
481,17,1469,2026-01-11,297,3
481,17,1469,2026-01-11,45,4
481,17,1469,2026-01-11,90,3
482,13,149,2026-01-18,100,5
483,7,2119,2026-01-11,82,1
483,7,2119,2026-01-11,327,3
483,7,2119,2026-01-11,366,5
483,7,2119,2026-01-11,359,5
484,1,2580,2026-01-16,112,5
484,1,2580,2026-01-16,369,3
484,1,2580,2026-01-16,217,4
484,1,2580,2026-01-16,218,1
485,30,524,2026-01-13,84,1
485,30,524,2026-01-13,120,2
485,30,524,2026-01-13,356,1
485,30,524,2026-01-13,246,3
485,30,524,2026-01-13,187,2
486,11,2634,2026-01-20,178,2
487,8,816,2026-01-13,398,1
488,24,702,2026-01-14,274,1
488,24,702,2026-01-14,317,1
489,18,2021,2026-01-15,279,4
489,18,2021,2026-01-15,49,2
489,18,2021,2026-01-15,11,1
489,18,2021,2026-01-15,370,1
490,28,2067,2026-01-16,303,4
490,28,2067,2026-01-16,58,3
490,28,2067,2026-01-16,151,5
490,28,2067,2026-01-16,98,2
490,28,2067,2026-01-16,173,4
491,8,682,2026-01-10,133,5
492,9,1919,2026-01-17,134,3
492,9,1919,2026-01-17,278,1
492,9,1919,2026-01-17,53,2
493,9,1557,2026-01-14,125,1
493,9,1557,2026-01-14,368,5
493,9,1557,2026-01-14,399,1
493,9,1557,2026-01-14,295,5
494,26,2776,2026-01-11,111,4
494,26,2776,2026-01-11,163,1
494,26,2776,2026-01-11,33,2
494,26,2776,2026-01-11,290,4
495,29,2176,2026-01-13,393,4
496,13,2634,2026-01-10,348,2
497,16,533,2026-01-13,194,4
497,16,533,2026-01-13,365,5
498,28,1754,2026-01-18,262,4
498,28,1754,2026-01-18,355,1
498,28,1754,2026-01-18,133,5
498,28,1754,2026-01-18,307,4
498,28,1754,2026-01-18,1,1
499,26,1781,2026-01-14,230,4
500,19,1406,2026-01-20,301,5
500,19,1406,2026-01-20,323,2
501,2,36,2026-01-12,194,3
501,2,36,2026-01-12,345,1
501,2,36,2026-01-12,168,1
502,20,2869,2026-01-20,164,5
503,7,515,2026-01-19,5,3
503,7,515,2026-01-19,308,4
504,18,401,2026-01-13,17,3
504,18,401,2026-01-13,77,4
504,18,401,2026-01-13,212,5
505,15,1179,2026-01-16,161,1
505,15,1179,2026-01-16,297,1
505,15,1179,2026-01-16,24,2
505,15,1179,2026-01-16,309,2
506,1,1321,2026-01-17,337,3
507,1,2716,2026-01-16,125,5
507,1,2716,2026-01-16,78,2
507,1,2716,2026-01-16,199,5
507,1,2716,2026-01-16,331,1
508,25,326,2026-01-18,94,1
508,25,326,2026-01-18,336,2
509,23,945,2026-01-10,9,4
509,23,945,2026-01-10,274,4
509,23,945,2026-01-10,380,4
509,23,945,2026-01-10,43,5
510,25,2314,2026-01-15,202,2
510,25,2314,2026-01-15,286,3
510,25,2314,2026-01-15,210,2
510,25,2314,2026-01-15,323,2
510,25,2314,2026-01-15,81,3
511,4,1873,2026-01-15,169,4
511,4,1873,2026-01-15,171,4
512,2,859,2026-01-11,168,3
512,2,859,2026-01-11,230,5
512,2,859,2026-01-11,253,5
512,2,859,2026-01-11,37,4
512,2,859,2026-01-11,42,4
513,8,1339,2026-01-15,72,2
514,5,732,2026-01-12,304,5
514,5,732,2026-01-12,343,1
514,5,732,2026-01-12,208,2
514,5,732,2026-01-12,339,4
515,13,1102,2026-01-10,173,4
516,11,120,2026-01-16,250,3
516,11,120,2026-01-16,354,1
517,11,658,2026-01-18,123,1
517,11,658,2026-01-18,143,2
517,11,658,2026-01-18,391,3
517,11,658,2026-01-18,237,3
518,27,36,2026-01-20,75,1
518,27,36,2026-01-20,324,3
518,27,36,2026-01-20,198,5
518,27,36,2026-01-20,22,3
518,27,36,2026-01-20,172,3
519,4,1041,2026-01-16,398,2
519,4,1041,2026-01-16,376,1
519,4,1041,2026-01-16,1,3
519,4,1041,2026-01-16,305,5
520,7,248,2026-01-18,75,3
520,7,248,2026-01-18,187,5
520,7,248,2026-01-18,169,3
520,7,248,2026-01-18,294,4
521,6,2449,2026-01-14,214,3
522,24,2177,2026-01-17,355,1
522,24,2177,2026-01-17,290,2
522,24,2177,2026-01-17,66,2
523,2,2666,2026-01-11,352,2
523,2,2666,2026-01-11,199,2
523,2,2666,2026-01-11,192,3
523,2,2666,2026-01-11,114,1
523,2,2666,2026-01-11,195,2
524,21,1106,2026-01-18,294,5
525,15,1566,2026-01-17,146,3
526,20,21,2026-01-13,182,5
526,20,21,2026-01-13,207,2
526,20,21,2026-01-13,259,5
526,20,21,2026-01-13,82,4
526,20,21,2026-01-13,161,5
527,4,2212,2026-01-16,123,1
527,4,2212,2026-01-16,183,5
527,4,2212,2026-01-16,76,5
527,4,2212,2026-01-16,70,3
528,16,1951,2026-01-13,70,2
528,16,1951,2026-01-13,111,3
528,16,1951,2026-01-13,36,4
529,14,2017,2026-01-15,182,1
529,14,2017,2026-01-15,38,2
529,14,2017,2026-01-15,130,5
529,14,2017,2026-01-15,90,2
530,13,2494,2026-01-19,213,2
531,24,852,2026-01-18,362,2
532,12,560,2026-01-10,25,2
532,12,560,2026-01-10,169,4
532,12,560,2026-01-10,219,4
533,19,114,2026-01-10,143,5
533,19,114,2026-01-10,45,1
533,19,114,2026-01-10,376,1
533,19,114,2026-01-10,121,2
534,29,2987,2026-01-11,95,2
534,29,2987,2026-01-11,251,1
534,29,2987,2026-01-11,271,1
534,29,2987,2026-01-11,28,3
534,29,2987,2026-01-11,371,5
535,18,2783,2026-01-12,308,3
535,18,2783,2026-01-12,294,2
536,18,1800,2026-01-16,39,3
536,18,1800,2026-01-16,156,2
536,18,1800,2026-01-16,260,3
536,18,1800,2026-01-16,82,2
536,18,1800,2026-01-16,79,2
537,22,1683,2026-01-19,287,4
537,22,1683,2026-01-19,90,3
537,22,1683,2026-01-19,67,3
537,22,1683,2026-01-19,40,5
537,22,1683,2026-01-19,33,1
